データ区分,取引区分,製造指示番号,製造指示行番号,製造予定番号,製造予定行番号,受注番号,受注行番号,会計年月,事業所コード,事業所名,部門コード,部門名,担当者コード,担当者名,製造先コード,製造先名,品種分類コード,品種分類名,品種コード,品種名,商品コード,商品名,規格,ロット番号,製造構成パターンコード,製造構成パターン名,製造開始日,開始バケットコード,開始バケット名,製造納期,納期バケットコード,納期バケット名,検査フラグ,検査フラグ名,製品数,商品ランク,商品ランク名,受入指示数,受入数,単位名,消費税内外区分,掛率,外注単価,外注金額,外注消費税,原価単価,原価金額,倉庫コード,倉庫名,型式1,型式2,図番,設備コード,設備名,製番,受入明細摘要,支払先コード,支払先名,消費税内外表記区分,支払区分,支払帳端区分,支払方法コード,支払方法名,支払予定日,案件番号,債務科目区分,債務科目区分名,セグメントコード１,セグメントコード１名,セグメントコード２,セグメントコード２名,セグメントコード３,セグメントコード３名,得意先部門コード分類コード,得意先部門コード分類名,部門グループ2分類コード,部門グループ2分類名,分析3コード,分析3コード名,分析4コード,分析4コード名,分析5コード,分析5コード名,製造ステータス,承認ステータス,製造指示エントリ区分,製造指示確定区分,取消ステータス,HUKLA品番,仕様,ピース,パーツ,木色,張地1,張地2,特区,進捗登録日,進捗摘要
製造指示,内作,SZS000003023,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       49       GY  38/6178,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000050-02,No.152674　D528と同ﾛｯﾄ,,,,,今回,,,,152674,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,49,,GY,38/6178,,,,
製造指示,内作,SZS000003027,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       37           38/6178,,,,2044/12/28,,,2044/12/28,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000050-03,No.152674　D528と同ﾛｯﾄ,,,,,今回,,,,152674,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,37,,,38/6178,,,,
製造指示,内作,SZS000003031,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,D528       10       DB  38/6178,,,,2044/12/28,,,2044/12/28,,,0,検査しない,4,0,A,80,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000050-04,No.152674　N528と同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,D528,,10,,DB,38/6178,,,,
製造指示,内作,SZS000003106,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N264    AN 20           MYS/OCE        1,,,,2020/04/22,,,2020/04/22,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000060-01,1:ﾄﾗｲｱﾙ脚,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N264,AN,20,,,MYS/OCE,,1,,
製造指示,内作,SZS000003112,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N264    AN 49S          MYS/OCE        1,,,,2020/04/22,,,2020/04/22,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000060-02,1:ﾄﾗｲｱﾙ脚,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N264,AN,49S,,,MYS/OCE,,1,,
製造指示,内作,SZS000003118,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N264    AN 17S          MYS/OCE        1,,,,2020/04/22,,,2020/04/22,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000060-03,1:ﾄﾗｲｱﾙ脚,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N264,AN,17S,,,MYS/OCE,,1,,
製造指示,内作,SZS000003123,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N264       36           MYS/OCE,,,,2020/04/22,,,2020/04/22,,,0,検査しない,3,0,A,30,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000060-04,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N264,,36,,,MYS/OCE,,,,
製造指示,内作,SZS000003128,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N264       35           MYS/OCE,,,,2020/04/22,,,2020/04/22,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000060-05,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N264,,35,,,MYS/OCE,,,,
製造指示,内作,SZS000003202,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       41       GY  48/6000,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000067-01,UG,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,41,,GY,48/6000,,,,
製造指示,内作,SZS000003207,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       50       GY  48/6000,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000067-02,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,50,,GY,48/6000,,,,
製造指示,内作,SZS000003211,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       26           48/6000,,,,2044/12/28,,,2044/12/28,,,0,検査しない,3,0,A,60,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000067-03,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,26,,,48/6000,,,,
製造指示,内作,SZS000003215,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       37           48/6000,,,,2044/12/28,,,2044/12/28,,,0,検査しない,3,0,A,30,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000067-04,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,37,,,48/6000,,,,
製造指示,内作,SZS000003219,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       36           48/6000,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000067-05,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,N528,,36,,,48/6000,,,,
製造指示,内作,SZS000003225,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,P226       01       DB  48/4507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000068-01,※№154750　P251・CUと同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,P226,,01,,DB,48/4507,,,,
製造指示,内作,SZS000003230,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,P251       17       DB  48/4507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000068-02,※№154750　P226・CUと同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,P251,,17,,DB,48/4507,,,,
製造指示,内作,SZS000003236,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 5050         48/4507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000068-03,※№154750　P226・P251と同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,CU,FN,5050,,,48/4507,,,,
製造指示,内作,SZS000003241,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         28/4105,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000068-04,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,CU,FN,4545,,,28/4105,,,,
製造指示,内作,SZS000003247,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T517    N  09           22/5509,,,,2020/04/15,,,2020/04/15,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000071-01,UG,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,T517,N,09,,,22/5509,,,,
製造指示,内作,SZS000003253,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T517    N  17S          22/5509,,,,2020/04/15,,,2020/04/15,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000071-02,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,T517,N,17S,,,22/5509,,,,
製造指示,内作,SZS000003258,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T517       36           22/5509,,,,2020/04/15,,,2020/04/15,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000071-03,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,T517,,36,,,22/5509,,,,
製造指示,内作,SZS000003262,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         28/4106,,,,2020/04/15,,,2020/04/15,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000071-04,,,,,,今回,,,,155155,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,CU,FN,4545,,,28/4106,,,,
製造指示,内作,SZS000003266,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         58/3116,,,,2020/04/15,,,2020/04/15,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000071-05,,,,,,今回,,,,155155,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,CU,FN,4545,,,58/3116,,,,
製造指示,内作,SZS000003311,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T523    S  11       DB  48/2608,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000079-01,UG　ｿﾌﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T523,S,11,,DB,48/2608,,,,
製造指示,内作,SZS000003317,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T523    H  50       DB  48/2608,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000079-02,ﾊｰﾄﾞ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T523,H,50,,DB,48/2608,,,,
製造指示,内作,SZS000003323,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T523    H  17       DB  48/2608,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000079-03,ﾊｰﾄﾞ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T523,H,17,,DB,48/2608,,,,
製造指示,内作,SZS000003328,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T523       38           48/2608,,,,2044/12/28,,,2044/12/28,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000079-04,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T523,,38,,,48/2608,,,,
製造指示,内作,SZS000003335,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T428       01           48/2600 L1/218,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000080-01,部材問合わせ済:T428OK・L1/218OK,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T428,,01,,,48/2600,L1/218,,,
製造指示,内作,SZS000003339,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         48/2005,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000080-02,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,CU,FN,4545,,,48/2005,,,,
製造指示,内作,SZS000003343,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         48/2009,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000080-03,,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,CU,FN,4545,,,48/2009,,,,
製造指示,内作,SZS000003795,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T623    HN 08       DB  22/5507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000124-01,UG　座:ﾊｰﾄﾞ　№156431　MPと同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T623,HN,08,,DB,22/5507,,,,
製造指示,内作,SZS000003801,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,T623    SN 50       DB  22/5507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000124-02,座:ｿﾌﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,T623,SN,50,,DB,22/5507,,,,
製造指示,内作,SZS000003806,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,MP         7030         22/5507,,,,2044/12/28,,,2044/12/28,,,0,検査しない,3,0,A,60,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000124-03,№156431　T623と同ﾛｯﾄ,,,,,今回,,,,,,,,,,,,,,,,,,,,,,,中止,承認済,製番手配入力,確定,,MP,,7030,,,22/5507,,,,
製造指示,内作,SZS000003886,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       41       GY  T7182,,,,2020/07/29,,,2020/07/29,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-01,UG　T7182在庫確認済,,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,N528,,41,,GY,T7182,,,,
製造指示,内作,SZS000003891,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       50       GY  T7182,,,,2020/07/29,,,2020/07/29,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-02,,,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,N528,,50,,GY,T7182,,,,
製造指示,内作,SZS000003896,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       17       GY  T7182,,,,2020/07/29,,,2020/07/29,,,0,検査しない,1,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-03,,,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,N528,,17,,GY,T7182,,,,
製造指示,内作,SZS000003900,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       37           T7182,,,,2020/07/29,,,2020/07/29,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-04,,,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,N528,,37,,,T7182,,,,
製造指示,内作,SZS000003904,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,N528       36           48/2009,,,,2020/07/29,,,2020/07/29,,,0,検査しない,1,0,A,10,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-05,通常の柄行きにて,,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,N528,,36,,,48/2009,,,,
製造指示,内作,SZS000003908,1,,,,0,2019/11,100,日本フクラ,0061,南濃工場,8205,検査,A0Z001,自倉庫,4,その他,Z001,作業,Z051,検査・梱包,CU      FN 4545         22/2619,,,,2020/07/29,,,2020/07/29,,,0,検査しない,2,0,A,20,0,　,,0,0,0,0,0,0,A10000,南濃倉庫,,,,5101,検査,JUC000000140-06,△2019(11/下),,,,,今回,,,,156836,,,,,,,,,,,,,,,,,,,未完了,承認済,製番手配入力,確定,,CU,FN,4545,,,22/2619,,,,
